Bluetooth	Width	Height	Thick	Weight	Memory card	OS	SoC	Wi-Fi	GPU core	CPU core	SIM type	Number of SIM cards	USB type	USB version	Position tracking	Display size	Display resolution	Display color depth	Image resolution	Video resolution	FPS	Battery type	Battery power	RAM	Storage	Price range
1	74.8	156.5	8.5	170.0	micro	Android	mediatek	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.2	1.1	24	13.0	2.1	30.0	Li-Polymer	3850.0	6.0	64.0	0
1	75.9	156.5	8.0	180.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 3.1	1	6.0	2.3	24	12.2	8.3	30.0	Li-Polymer	3930.0	6.0	128.0	1
1	72.7	154.2	8.3	150.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	1.0	24	13.0	2.1	30.0	Li-Polymer	3075.0	4.0	32.0	0
1	73.95	156.62	9.7	188.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 3.1	1	6.0	4.1	24	12.2	8.3	60.0	Li-Polymer	3500.0	6.0	128.0	3
1	76.65	158.5	8.3	175.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.0	2.3	24	15.9	8.3	30.0	Li-Polymer	3600.0	6.0	64.0	0
1	73.9	156.6	9.7	188.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 3.1	1	6.0	4.1	24	12.2	8.3	60.0	Li-Polymer	3500.0	6.0	64.0	1
1	76.6	158.2	8.4	157.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.0	1.0	24	13.0	2.1	30.0	Li-Polymer	2965.0	3.0	32.0	0
1	74.99	157.9	8.5	185.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.0	2.3	24	12.2	8.3	30.0	Li-Polymer	3930.0	4.0	64.0	0
1	75.9	153.9	7.9	169.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 3.1	1	6.0	4.1	24	12.2	8.3	30.0	Li-Polymer	3930.0	6.0	64.0	1
1	72.9	149.09	8.1	142.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	2.1	24	16.3	8.3	30.0	Li-Polymer	2600.0	3.0	32.0	0
1	70.9	146.8	8.4	127.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.0	0.9	24	8.0	0.9	30.0	Li-Ion	2200.0	2.0	16.0	0
1	75.9	153.9	7.9	169.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 3.1	1	5.5	3.7	24	12.2	8.3	30.0	Li-Polymer	3000.0	6.0	64.0	0
1	79.79	162.41	7.99	170.0	micro	Android	qualcomm	1	No info	4	Nano	2.0 cards	USB Type-C	version 3.1	1	5.7	3.7	24	12.3	8.3	30.0	Li-Polymer	3000.0	4.0	64.0	0
1	72.9	145.99	7.99	145.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	2.1	24	15.9	2.1	30.0	Li-Polymer	2500.0	4.0	32.0	0
1	77.3	153.59	8.09	174.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.5	3.7	24	16.4	8.3	30.0	Li-Polymer	3200.0	3.0	32.0	0
1	77.2	153.9	8.13	174.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.5	3.7	24	16.4	8.3	30.0	Li-Polymer	3200.0	3.0	32.0	0
1	76.9	156.9	7.7	155.0	micro	Android	qualcomm	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	13.0	2.1	30.0	Li-Ion	2700.0	3.0	16.0	0
1	76.0	156.5	7.86	165.0	micro	Android	mediatek	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.1	24	20.2	2.1	30.0	Li-Ion	3000.0	4.0	64.0	0
1	70.9	146.9	8.19	142.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.0	0.9	24	13.0	2.1	30.0	Li-Ion	2200.0	3.0	32.0	0
1	78.9	157.5	7.79	156.0	micro	Android	mediatek	1	No info	8	Nano	1.0 cards	USB Type-C	version 2.0	1	5.5	2.1	24	13.0	2.1	30.0	Li-Polymer	2800.0	3.0	32.0	0
1	71.9	145.9	9.0	161.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	3.7	24	12.2	8.3	30.0	Li-Polymer	3000.0	3.0	32.0	0
1	71.9	145.9	9.0	161.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	USB Type-C	version 3.1	1	5.2	3.7	24	12.2	8.3	30.0	Li-Polymer	3000.0	4.0	32.0	0
1	70.9	146.9	8.3	140.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	USB Type-C	version 2.0	1	5.0	0.9	24	8.0	0.9	30.0	Li-Ion	2200.0	1.5	16.0	0
1	75.9	153.9	7.99	170.0	micro	Android	mediatek	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	2.1	24	8.0	8.3	30.0	Li-Polymer	3000.0	3.0	32.0	0
1	78.89	157.7	7.99	150.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.1	24	13.0	2.1	30.0	Li-Polymer	2800.0	3.0	16.0	0
1	70.8	145.75	7.26	143.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	USB Type-C	version 2.0	1	5.0	2.1	24	13.0	2.1	30.0	Li-Ion	2150.0	3.0	16.0	0
1	72.99	150.99	9.9	161.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	3.7	24	20.2	8.3	30.0	Li-Polymer	2700.0	3.0	32.0	1
1	77.8	157.9	7.87	153.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	0.9	24	12.8	2.1	30.0	Li-Ion	2800.0	2.0	16.0	0
1	70.9	146.9	8.19	140.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	USB Type-C	version 2.0	1	5.0	0.9	24	8.0	0.9	30.0	Li-Ion	2000.0	1.0	8.0	0
1	70.0	140.0	9.9	156.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	USB Type-C	version 2.0	1	4.7	0.5	24	8.0	0.9	30.0	Li-Polymer	2000.0	1.5	8.0	0
1	68.9	139.8	9.05	150.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	0.4	24	8.0	0.9	30.0	Li-Ion	2000.0	1.0	8.0	0
1	72.0	151.0	9.6	168.0	micro	Android	mediatek	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	3.7	24	20.2	8.3	30.0	Li-Polymer	2840.0	3.0	32.0	0
1	76.5	156.5	7.54	150.0	micro	Android	mediatek	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	3.7	24	20.2	8.3	30.0	Li-Polymer	2800.0	3.0	32.0	1
1	69.7	144.6	9.61	157.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.0	2.1	24	20.2	8.3	30.0	Li-Polymer	2840.0	3.0	32.0	0
1	70.9	146.9	8.19	140.0	micro	Android	qualcomm	1	No info	4	Nano	1.0 cards	USB Type-C	version 2.0	1	5.0	0.9	24	13.0	2.1	30.0	Li-Ion	2000.0	1.0	16.0	0
1	77.5	158.0	7.99	183.0	micro	Android	qualcomm	1	No info	8	Nano	1.0 cards	Micro USB	version 2.0	1	5.5	2.1	24	13.0	2.1	30.0	Li-Polymer	2600.0	2.0	16.0	0
1	67.79	132.0	10.5	145.0	micro	Android	mediatek	1	2	4	Micro	1.0 cards	USB Type-C	version 2.0	1	4.5	0.4	24	4.9	2.1	30.0	Li-Polymer	2100.0	0.5	4.0	0
1	228.25	153.68	7.95	436.0	No info	Android	nvidia	1	2	2	Nano	1.0 cards	USB Type-C	version 2.0	1	8.9	3.1	24	8.1	2.1	30.0	Li-Polymer	6700.0	2.0	16.0	0
1	78.74	157.7	7.74	155.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	10.0	2.1	30.0	Li-Polymer	2600.0	2.0	16.0	0
1	69.8	139.9	9.99	158.0	micro	Android	qualcomm	1	No info	4	Micro	1.0 cards	USB Type-C	version 2.0	1	4.7	0.4	24	5.0	2.1	30.0	Li-Polymer	2100.0	1.0	8.0	0
1	65.0	137.4	10.6	137.0	micro	Android	qualcomm	1	1	4	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	0.9	24	12.8	2.1	30.0	Li-Polymer	2100.0	1.5	16.0	0
1	65.0	137.4	10.6	137.0	micro	Android	qualcomm	1	1	4	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	0.9	24	12.8	2.1	30.0	Li-Polymer	2110.0	1.0	16.0	0
1	78.7	156.6	7.9	165.0	micro	Android	qualcomm	1	1	4	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	0.9	24	12.8	2.1	30.0	Li-Polymer	2600.0	1.5	8.0	0
1	78.7	156.6	8.0	165.0	micro	Android	qualcomm	1	1	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.5	0.9	24	13.2	2.1	30.0	Li-Polymer	2600.0	1.5	8.0	0
1	70.6	146.36	9.35	160.0	micro	Android	qualcomm	1	4	4	Nano	1.0 cards	USB Type-C	version 2.0	1	5.0	2.1	24	4.1	2.1	30.0	Li-Polymer	2600.0	2.0	16.0	0
1	65.0	126.0	8.9	123.0	No info	Android	qualcomm	1	1	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.3	0.9	24	5.0	2.1	30.0	Li-Polymer	2000.0	1.0	16.0	0
1	68.2	137.4	9.3	143.0	No info	Android	qualcomm	1	4	4	Micro	1.0 cards	USB Type-C	version 2.0	1	4.7	2.1	24	4.1	2.1	30.0	Li-Polymer	2300.0	2.0	32.0	0
1	66.2	132.4	10.1	130.0	No info	Microsoft	qualcomm	1	No info	2	Micro	1.0 cards	USB Type-C	version 2.0	1	4.3	0.9	24	8.0	2.1	30.0	Li-Polymer	1800.0	1.0	16.0	0
1	68.9	134.8	8.9	134.0	micro	Android	qualcomm	1	No info	2	Mini	1.0 cards	Micro USB	version 2.0	1	4.7	0.9	24	8.0	2.1	30.0	Li-Ion	2000.0	1.0	16.0	0
1	69.0	132.0	13.0	147.0	No info	Microsoft	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	4.7	0.4	24	16.1	0.9	30.0	Li-Ion	1730.0	0.5	16.0	0
1	65.5	129.0	13.7	170.0	micro	Android	qualcomm	1	No info	2	Mini	1.0 cards	USB Type-C	version 2.0	1	4.3	0.9	24	8.0	2.1	30.0	Li-Ion	1620.0	1.0	16.0	0
1	67.1	128.8	11.2	176.0	micro	Android	qualcomm	1	No info	2	Mini	1.0 cards	Micro USB	version 2.0	1	4.5	0.5	18	8.0	2.1	30.0	Li-Ion	1620.0	1.0	16.0	0
1	64.0	120.7	12.2	135.0	micro	Android	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	4.0	0.4	24	8.0	0.9	30.0	Li-Ion	1450.0	0.75	1.1	0
1	68.1	122.9	11.7	164.0	micro	Android	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	4.3	0.4	24	8.0	0.9	30.0	Li-Ion	1230.0	0.75	4.0	0
1	61.5	119.7	13.0	165.0	No info	Microsoft	qualcomm	1	No info	1	Mini	1.0 cards	USB Type-C	version 2.0	1	3.8	0.4	24	5.0	0.9	24.0	Li-Ion	1230.0	0.44	16.0	0
0	60.2	119.0	11.9	130.0	No info	Microsoft	qualcomm	1	No info	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.7	0.4	24	8.0	0.9		Li-Ion	1300.0	0.56	8.0	0
1	67.0	120.5	11.0	157.0	micro	Microsoft	qualcomm	1	No info	1	Mini	1.0 cards	USB Type-C	version 2.0	1	4.3	0.4	No info	5.0	0.3	30.0	Li-Ion	1230.0	0.44	0.5	0
1	55.2	106.0	14.0	113.0	micro	Android	qualcomm	1	No info	1	Mini	1.0 cards	USB Type-C	version 2.0	1	2.8	0.1	No info	3.1			Li-Ion	1100.0	0.25	0.5	2
1	75.8	162.7	8.9	213.0	No info	Android	huawei	1	6	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	6.57	2.6	24	39.9	8.3	30.0	Li-Polymer	4200.0	8.0	128.0	2
1	77.2	163.1	8.8	206.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.59	2.5	24	48.0	8.3	30.0	Li-Polymer	4000.0	6.0	128.0	0
1	73.2	157.5	7.75	163.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.39	2.6	24	48.0	2.1	60.0	Li-Polymer	4000.0	6.0	64.0	1
1	73.2	157.2	7.7	171.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.3	2.6	24	48.0	2.1	30.0	Li-Polymer	4000.0	6.0	64.0	1
1	73.9	156.1	8.3	178.0	micro	Android	huawei	1	6	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.26	2.5	24	48.0	2.1	30.0	Li-Polymer	4000.0	6.0	64.0	0
1	76.13	159.81	8.13	176.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.39	1.1	24	48.0	2.1	60.0	Li-Polymer	4000.0	4.0	64.0	0
1	73.1	158.1	9.3	198.0	nano	Android	huawei	1	6	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.53	2.8	24	39.9	8.3	60.0	Li-Polymer	4500.0	8.0	128.0	3
1	76.1	160.8	8.4	196.0	nano	Android	huawei	1	6	No info	Nano	2.0 cards	Micro USB	version 3.1	1	6.62	2.5	24	39.9	8.3	60.0	Li-Polymer	4200.0	8.0	128.0	2
1	73.1	158.1	8.8	198.0	nano	Android	huawei	1	6	No info	Nano	2.0 cards	Micro USB	version 3.1	1	6.53	2.8	24	39.9	8.3	60.0	Li-Polymer	4500.0	8.0	128.0	3
1	76.13	159.81	8.13	176.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.39	1.1	24	48.0	2.1	60.0	Li-Polymer	4000.0	4.0	64.0	0
1	73.97	154.25	7.87	172.0	No info	Android	huawei	1	6	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.26	2.5	24	48.0	2.1	30.0	Li-Polymer	3750.0	8.0	128.0	1
1	77.3	163.5	8.8	196.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.59	2.5	24	48.0	2.1	30.0	Li-Polymer	4000.0	4.0	128.0	0
1	206.4	125.2	8.2	340.0	micro	Android	huawei	1	0	No info	Nano	1.0 cards	USB Type-C	version 2.0	1	8.4	4.1	24	13.0	2.1	30.0	Li-Polymer	6100.0	6.0	128.0	1
1	77.2	163.1	8.8	206.0	micro	Android	huawei	1	6	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.59	2.5	24	48.0	8.3	30.0	Li-Polymer	4000.0	8.0	128.0	1
1	77.2	163.1	8.8	206.0	micro	Android	huawei	1	6	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.59	2.5	24	48.0	8.3	30.0	Li-Polymer	4000.0	4.0	64.0	0
1	257.0	170.0	7.2	498.0	micro	Android	huawei	1	0	No info	No info	nan cards	Micro USB	version 2.0	1	10.8	4.1	24	13.0	2.1	30.0	Li-Polymer	7500.0	4.0	64.0	1
1	74.8	157.4	7.33	171.0	micro	Android	huawei	1	0	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	6.39	2.5	24	48.0	8.3	30.0	Li-Polymer	3500.0	8.0	128.0	1
1	73.4	155.2	7.95	160.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.21	2.5	24	23.8	2.1	30.0	Li-Polymer	3400.0	6.0	128.0	1
1	74.8	157.4	7.33	171.0	micro	Android	huawei	1	6	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.39	2.5	24	48.0	8.3	30.0	Li-Polymer	3500.0	6.0	128.0	1
1	75.9	159.1	8.3	178.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.4	2.5	24	23.8	2.1	60.0	Li-Polymer	4000.0	6.0	128.0	0
1	85.4	174.6	8.15	232.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	Micro USB	version 3.1	1	7.2	2.4	24	39.9	8.3	30.0	Li-Polymer	4200.0	6.0	128.0	3
1	74.0	154.6	8.4	182.0	No info	Android	huawei	1	0	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	6.26	2.5	24	48.0	8.3	30.0	Li-Polymer	4000.0	8.0	256.0	1
1	74.0	154.3	7.9	174.0	micro	Android	huawei	1	0	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	6.26	2.5	24	48.0	8.3	30.0	Li-Polymer	3750.0	6.0	128.0	1
1	77.3	163.5	8.8	196.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.59	2.5	24	15.9	2.1	60.0	Li-Polymer	4000.0	4.0	64.0	0
1	73.64	154.8	7.95	164.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.21	2.5	24	23.8	2.1	60.0	Li-Polymer	3400.0	4.0	128.0	0
1	77.3	163.5	8.8	196.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.59	2.5	24	15.9	2.1	60.0	Li-Polymer	4000.0	4.0	64.0	0
1	70.78	147.13	8.45	146.0	micro	Android	mediatek	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.71	1.1	24	13.0	2.1	60.0	Li-Polymer	3020.0	2.0	16.0	0
1	70.78	147.13	8.45	146.0	micro	Android	mediatek	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.71	1.1	24	13.0	2.1	60.0	Li-Polymer	3020.0	2.0	32.0	0
1	73.64	154.8	7.95	164.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.21	2.5	24	23.8	2.1	60.0	Li-Polymer	3400.0	4.0	128.0	0
1	204.2	122.2	8.2	310.0	micro	Android	huawei	1	4	8	No info	nan cards	USB Type-C	version 2.0	1	8.0	2.3	24	13.0	2.1	60.0	Li-Polymer	5100.0	3.0	32.0	0
1	204.2	122.2	8.2	310.0	micro	Android	huawei	1	4	8	Nano	1.0 cards	Micro USB	version 2.0	1	8.0	2.3	24	13.0	2.1	60.0	Li-Polymer	5100.0	3.0	32.0	0
1	73.5	156.28	8.0	150.0	micro	Android	mediatek	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.09	1.1	24	13.0	2.1	60.0	Li-Polymer	3020.0	3.0	32.0	0
1	73.4	155.2	7.95	160.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.21	2.5	24	23.8	2.1	30.0	Li-Polymer	3400.0	4.0	64.0	0
1	73.4	158.0	8.41	192.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	Micro USB	version 3.1	1	6.47	2.5	24	39.9	8.3	30.0	Li-Polymer	4200.0	8.0	256.0	2
1	71.36	149.1	7.57	165.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	USB Type-C	version 3.1	1	6.1	2.5	24	39.9	8.3	30.0	Li-Polymer	3650.0	8.0	128.0	1
1	72.7	152.9	7.4	159.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.15	2.5	24	23.8	2.1	30.0	Li-Polymer	3340.0	4.0	128.0	0
1	72.7	152.9	7.4	159.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.15	2.5	24	23.8	2.1	30.0	Li-Polymer	3340.0	4.0	128.0	0
1	73.5	156.28	8.0	150.0	micro	Android	mediatek	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.09	1.1	24	13.0	2.1	60.0	Li-Polymer	3020.0	3.0	32.0	0
1	204.2	122.2	8.2	310.0	micro	Android	huawei	1	4	8	Nano	1.0 cards	Micro USB	version 2.0	1	8.0	2.3	24	8.0	2.1	60.0	Li-Polymer	5100.0	3.0	32.0	0
1	204.2	122.2	8.2	310.0	micro	Android	huawei	1	4	8	No info	nan cards	USB Type-C	version 2.0	1	8.0	2.3	24	8.0	2.1	60.0	Li-Polymer	5100.0	3.0	32.0	0
1	73.5	156.28	8.0	150.0	micro	Android	mediatek	1	No info	4	Nano	2.0 cards	USB Type-C	version 2.0	1	6.09	1.1	24	13.0	2.1	60.0	Li-Polymer	3020.0	2.0	32.0	0
1	76.91	158.92	8.1	168.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.26	1.1	24	13.0	2.1	30.0	Li-Polymer	4000.0	3.0	32.0	0
1	78.3	161.3	11.0	295.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	Micro USB	version 3.1	1	6.6	2.8	24	39.9	8.3	30.0	Li-Polymer	4500.0	8.0	512.0	3
1	73.5	156.28	8.0	150.0	micro	Android	mediatek	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.09	1.1	24	13.0	2.1	60.0	Li-Polymer	3020.0	2.0	32.0	0
1	73.5	156.28	8.0	150.0	micro	Android	mediatek	1	No info	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.09	1.1	24	13.0	2.1	60.0	Li-Polymer	3020.0	3.0	32.0	0
1	76.91	158.92	8.1	168.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.26	1.1	24	13.0	2.1	30.0	Li-Polymer	4000.0	3.0	32.0	0
1	73.5	156.28	8.0	150.0	micro	Android	mediatek	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.09	1.1	24	13.0	2.1	30.0	Li-Polymer	3020.0	3.0	32.0	0
1	76.91	158.92	8.1	168.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.26	1.1	24	13.0	2.1	30.0	Li-Polymer	4000.0	3.0	32.0	0
1	75.4	156.9	8.1	180.0	No info	Android	huawei	1	0	No info	Nano	2.0 cards	Micro USB	version 3.0	1	6.4	2.5	24	48.0	8.3	30.0	Li-Polymer	4000.0	8.0	128.0	1
1	76.91	158.92	8.1		micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.26	1.1	24	13.0	2.1	30.0	Li-Polymer	4000.0	4.0	32.0	0
1	86.2	177.58	8.49	210.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	7.12	2.4	24	15.9	2.1	30.0	Li-Polymer	5000.0	4.0	64.0	0
1	73.4	155.2	7.95	160.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.21	2.5	24	13.0	2.1	60.0	Li-Polymer	3400.0	3.0	32.0	0
1	73.64	154.8	7.95	162.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.21	2.5	24	13.0	2.1	30.0	Li-Polymer	3400.0	4.0	64.0	0
1					micro	Android	huawei	1	2	8	No info	nan cards	Micro USB	version 2.0	1	8.0	2.3	24	13.0	2.1	30.0	Li-Polymer	5100.0	4.0	64.0	0
1	75.13	157.32	8.3	206.0	No info	Android	huawei	1	0	No info	Nano	2.0 cards	Micro USB	version 3.0	1	6.39	2.5	24	15.9	8.3	30.0	Li-Polymer	3500.0	8.0	128.0	1
1	72.3	157.8	8.6	189.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	Micro USB	version 3.0	1	6.39	4.5	24	39.9	8.3	30.0	Li-Polymer	4200.0	8.0	256.0	3
1	85.4	174.6	8.15	232.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	USB Type-C	version 3.0	1	7.2	2.4	24	39.9	8.3	30.0	Li-Polymer	5000.0	6.0	128.0	2
1	243.0	164.0	7.8	460.0	micro	Android	huawei	1	2	8	Nano	1.0 cards	USB Type-C	version 2.0	1	10.1	2.3	24	8.0	2.1	30.0	Li-Polymer	5100.0	4.0	32.0	1
1	86.24	177.57	8.48	210.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	7.12	2.4	24	15.9	2.1	30.0	Li-Polymer	5000.0	4.0	64.0	0
1	77.1	162.4	8.05	173.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.5	2.5	24	13.0	2.1	30.0	Li-Polymer	4000.0	3.0	64.0	0
1	77.1	162.4	8.05	173.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.5	2.5	24	13.0	2.1	30.0	Li-Polymer	4000.0	4.0	64.0	0
1	72.3	157.8	8.6	189.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	USB Type-C	version 3.0	1	6.39	4.5	24	39.9	8.3	30.0	Li-Polymer	4200.0	8.0	128.0	2
1	75.94	158.72	7.98	167.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.26	1.1	24	13.0	2.1	30.0	Li-Polymer	4000.0	4.0	32.0	0
1	77.2	158.2	8.3	188.0	nano	Android	huawei	1	0	No info	Nano	2.0 cards	USB Type-C	version 3.0	1	6.53	2.4	24	11.8	8.3	30.0	Li-Polymer	4000.0	6.0	128.0	1
1	75.3	158.3	7.6	172.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.3	2.5	24	19.7	2.1	60.0	Li-Polymer	3750.0	6.0	64.0	0
1	75.3	158.3	7.6	172.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.3	2.5	24	19.7	2.1	60.0	Li-Polymer	3750.0	4.0	64.0	0
1	86.24	177.57	8.13	210.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	7.12	2.4	24	15.9	2.1	30.0	Li-Polymer	5000.0	4.0	64.0	0
1	76.6	160.4	7.8	175.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.5	2.5	24	19.7	2.1	60.0	Li-Polymer	3750.0	4.0	128.0	0
1	86.24	177.57	8.13	210.0	micro	Android	qualcomm	1	No info	8	Nano	2.0 cards	Micro USB	version 2.0	1	7.12	2.4	24	15.9	2.1	30.0	Li-Polymer	5000.0	6.0	64.0	0
1	85.0	177.0	7.65	230.0	micro	Android	huawei	1	2	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.95	2.4	24	23.8	8.3	30.0	Li-Polymer	5000.0	8.0	64.0	1
1	75.2	157.6	7.6	169.0	micro	Android	huawei	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.3	2.5	24	15.9	2.1	30.0	Li-Polymer	3340.0	4.0	64.0	0
1	73.7	157.0	7.3	166.0	micro	Android	huawei	1	2	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.3	2.5	24	15.9	8.3	30.0	Li-Polymer	3750.0	6.0	128.0	1
1	243.0	164.0	7.8	460.0	micro	Android	huawei	1	2	8	No info	nan cards	USB Type-C	version 2.0	0	10.1	2.3	24	5.0	2.1	30.0	Li-Polymer	5100.0	3.0	16.0	0
